image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
164115,1263,ова,0.0673828125,4872,egr,0.06463623046875,29428,LOAD,0.0643310546875,30262, ,0.063232421875,17572,wort,0.0631103515625
388903,705,we,0.0709228515625,1485,aus,0.06500244140625,25299,<>,0.06396484375,19861,conscious,0.06268310546875,15283,exceptions,0.062042236328125
281929,26330,xp,0.0660400390625,572,pl,0.06402587890625,16264,bg,0.0626220703125,23739,Verl,0.06256103515625,10394,(@,0.06195068359375
577932,6544,oles,0.06842041015625,5332,German,0.06829833984375,4776,tex,0.06671142578125,12567,excell,0.0660400390625,4576,sql,0.06585693359375
350023,29222,sdl,0.0677490234375,18212,стру,0.0673828125,19861,conscious,0.06634521484375,649,put,0.0633544921875,27801,liers,0.0628662109375
266400,6052,ления,0.06866455078125,202,�,0.065673828125,29296,agua,0.0655517578125,1,<s>,0.06109619140625,24706,wand,0.06060791015625
356387,10257,professional,0.068115234375,17416,phabet,0.06756591796875,24495,TD,0.064697265625,4330,TE,0.06463623046875,18427,область,0.06402587890625
185157,705,we,0.06591796875,30142,λ,0.06524658203125,20565,исследова,0.06304931640625,22252,amplit,0.06298828125,17408,гом,0.0628662109375
65288,17408,гом,0.07904052734375,19259,Nat,0.07177734375,4330,TE,0.06829833984375,1496,""");",0.068115234375,32027,,0.06756591796875
76416,190,�,0.064208984375,193,�,0.0638427734375,30081, ,0.0626220703125,945,rac,0.062286376953125,4690,TH,0.0616455078125
152771,6544,oles,0.06817626953125,24574,aders,0.06689453125,29899,-,0.0628662109375,5408,England,0.0628662109375,12567,excell,0.061920166015625
122166,29052,zat,0.06793212890625,24467,юза,0.06732177734375,831,es,0.06634521484375,15844,edi,0.0660400390625,12567,excell,0.06573486328125
468505,649,put,0.0655517578125,26968,roe,0.0653076171875,391,ist,0.06475830078125,14203,borg,0.06256103515625,31741,羅,0.061859130859375
546823,4330,TE,0.0699462890625,30058,î,0.066162109375,8367,rail,0.06524658203125,30068,Х,0.064697265625,24159,fiction,0.064208984375
184611,4330,TE,0.06512451171875,19784,engl,0.062744140625,30081, ,0.062408447265625,20613,voet,0.060516357421875,1144,ins,0.05987548828125
11149,6052,ления,0.06622314453125,202,�,0.0618896484375,23697,substitution,0.06182861328125,4330,TE,0.060516357421875,23962,jelent,0.05987548828125
130386,2835,нов,0.06854248046875,29975,б,0.06707763671875,1485,aus,0.0657958984375,30495,定,0.065185546875,31973,재,0.0648193359375
490936,20366,сезо,0.063720703125,23037,відо,0.062744140625,28371,flush,0.061859130859375,18737,Brook,0.061065673828125,24495,TD,0.05999755859375
190753,4330,TE,0.0726318359375,23739,Verl,0.06878662109375,10394,(@,0.06878662109375,14632,TL,0.063232421875,17572,wort,0.062744140625
15597,12165,Inv,0.0626220703125,17572,wort,0.062408447265625,31741,羅,0.0599365234375,4624,Wil,0.05889892578125,30545,法,0.058258056640625
227399,17408,гом,0.068603515625,3098,ем,0.06793212890625,2918,hi,0.0655517578125,391,ist,0.06402587890625,193,�,0.0634765625
107226,31358,务,0.073486328125,1144,ins,0.06927490234375,31110,そ,0.066650390625,28469,threat,0.06585693359375,30613,家,0.064697265625
224051,6544,oles,0.073974609375,6052,ления,0.06982421875,5408,England,0.06854248046875,17889,rôle,0.06640625,30445,া,0.06427001953125
414510,31961,嘉,0.0712890625,18438,Gree,0.064208984375,30058,î,0.0638427734375,3495,host,0.0638427734375,4776,tex,0.06256103515625
361103,12567,excell,0.06298828125,24760,Luther,0.06298828125,25989,bg,0.061737060546875,9973,conven,0.061370849609375,193,�,0.06085205078125
153527,28387,olk,0.0616455078125,273,an,0.0615234375,641,ри,0.061065673828125,26609,ucha,0.060577392578125,16171,Debug,0.06048583984375
101762,31810,复,0.0777587890625,649,put,0.0736083984375,19891,/_,0.07196044921875,1263,ова,0.07183837890625,4897,UP,0.0670166015625
378515,30731,┬,0.06732177734375,30081, ,0.06695556640625,31155,្,0.065673828125,20342,ardon,0.0628662109375,30034,ß,0.0626220703125
319607,29987,&,0.0693359375,29899,-,0.0633544921875,5739,Gen,0.06048583984375,207,�,0.05950927734375,24195,sein,0.058197021484375
256941,1263,ова,0.0703125,193,�,0.0662841796875,17408,гом,0.0650634765625,1,<s>,0.06500244140625,29876,n,0.063232421875
531134,30058,î,0.0703125,4330,TE,0.0684814453125,273,an,0.0654296875,649,put,0.064697265625,30262, ,0.06463623046875
55022,13610,том,0.06298828125,20178,тому,0.0609130859375,6544,oles,0.060150146484375,31690,⅓,0.0599365234375,172,�,0.059417724609375
413689,705,we,0.0726318359375,22238,Laravel,0.06927490234375,8345,room,0.0645751953125,9503,btn,0.06317138671875,29975,б,0.0623779296875
135670,5408,England,0.0731201171875,7578,Mex,0.06658935546875,15623,anu,0.065673828125,16264,bg,0.06451416015625,31848,拳,0.06414794921875
378139,9755,east,0.0726318359375,26424,Kirk,0.07220458984375,26310,etal,0.0718994140625,30068,Х,0.068359375,17925,utions,0.0655517578125
306437,725,tern,0.0596923828125,14789,ATCH,0.05963134765625,86,S,0.0594482421875,1,<s>,0.05743408203125,14638,hin,0.057342529296875
370208,29296,agua,0.06439208984375,1,<s>,0.0631103515625,28752,atia,0.06268310546875,13449,flags,0.06134033203125,26968,roe,0.06121826171875
162858,631,ier,0.0662841796875,18212,стру,0.066162109375,19861,conscious,0.0650634765625,15938,вед,0.06396484375,1915,lin,0.063720703125
233727,3056,hat,0.06402587890625,29052,zat,0.06396484375,1320,dist,0.06341552734375,15275,ähl,0.06268310546875,4690,TH,0.0626220703125
8211,13610,том,0.071044921875,22238,Laravel,0.068359375,29876,n,0.0672607421875,17464,oslav,0.06695556640625,6544,oles,0.06536865234375
279278,4330,TE,0.067626953125,1,<s>,0.06610107421875,20138,iras,0.065673828125,30081, ,0.06396484375,17408,гом,0.06298828125
384527,26968,roe,0.077880859375,3660,ae,0.069091796875,4330,TE,0.0653076171875,12884,Econom,0.064697265625,20613,voet,0.06365966796875
458223,622,ject,0.07049560546875,30068,Х,0.06414794921875,19784,engl,0.06378173828125,567,ps,0.06317138671875,18212,стру,0.062408447265625
70774,17408,гом,0.07147216796875,6544,oles,0.0677490234375,15046,вто,0.06451416015625,30495,定,0.064453125,30058,î,0.06439208984375
99114,29975,б,0.0687255859375,17572,wort,0.06390380859375,705,we,0.0635986328125,12567,excell,0.0633544921875,8038,versch,0.06292724609375
7386,20613,voet,0.0672607421875,15623,anu,0.0665283203125,6544,oles,0.0665283203125,17408,гом,0.0660400390625,8230,pil,0.0657958984375
492077,27165,внут,0.06610107421875,12336,PUT,0.06268310546875,22472,виси,0.06170654296875,31095,せ,0.05999755859375,3162,ная,0.059783935546875
119516,2899,ров,0.07183837890625,24467,юза,0.0650634765625,831,es,0.06475830078125,6544,oles,0.06451416015625,21334,fier,0.06414794921875
351530,26968,roe,0.0736083984375,6052,ления,0.07318115234375,6544,oles,0.0672607421875,27801,liers,0.067138671875,24351,немец,0.0662841796875
40083,30034,ß,0.0689697265625,22238,Laravel,0.066650390625,5475,iles,0.0648193359375,28752,atia,0.0643310546875,17464,oslav,0.062042236328125
203317,30142,λ,0.06683349609375,30262, ,0.06561279296875,18427,область,0.0621337890625,30455,Λ,0.061920166015625,15030,simult,0.061492919921875
463522,2583,лю,0.07208251953125,32027,,0.070556640625,32014,,0.070556640625,32023,,0.07049560546875,32017,,0.07049560546875
