image_id,top_1_token_id,top_1_word,top_1_score,top_2_token_id,top_2_word,top_2_score,top_3_token_id,top_3_word,top_3_score,top_4_token_id,top_4_word,top_4_score,top_5_token_id,top_5_word,top_5_score
139,6544,oles,0.07635498046875,29296,agua,0.06646728515625,17889,rôle,0.0662841796875,3660,ae,0.06390380859375,202,�,0.0628662109375
91615,25989,bg,0.07061767578125,32027,,0.0699462890625,32041,,0.0694580078125,32023,,0.0694580078125,32006,,0.06927490234375
65074,13430,Chile,0.0718994140625,21710,Ri,0.0645751953125,3660,ae,0.06353759765625,25151,enson,0.06121826171875,21151,Klein,0.06097412109375
96001,30455,Λ,0.06683349609375,172,�,0.06494140625,28371,flush,0.0638427734375,1802,до,0.062744140625,30058,î,0.062103271484375
551439,6544,oles,0.07086181640625,12884,Econom,0.0660400390625,193,�,0.06439208984375,15203,reb,0.0643310546875,17236,Veg,0.06298828125
443303,16171,Debug,0.0748291015625,22840,DBC,0.068115234375,24915,Roland,0.0679931640625,10198,roc,0.06695556640625,32019,,0.06671142578125
366884,5475,iles,0.06781005859375,1980,ptions,0.060638427734375,17572,wort,0.06060791015625,30081, ,0.059326171875,3772,Wik,0.059326171875
433192,21022,trunc,0.075439453125,15623,anu,0.071044921875,3660,ae,0.06854248046875,18015,ardi,0.06695556640625,15562,metadata,0.064697265625
125129,30058,î,0.07275390625,24663,defend,0.06982421875,31961,嘉,0.06884765625,16171,Debug,0.06884765625,23975,mutable,0.06793212890625
473219,25729,сну,0.08154296875,2083,sum,0.06732177734375,17889,rôle,0.0662841796875,344,se,0.0635986328125,12068,сли,0.062744140625
37740,22642,Canal,0.06982421875,12567,excell,0.06658935546875,24351,немец,0.06585693359375,6544,oles,0.06585693359375,20613,voet,0.0655517578125
317999,10982,fest,0.071044921875,30046,ñ,0.0675048828125,28125,éx,0.06524658203125,15623,anu,0.06396484375,30066,ń,0.06378173828125
379842,1279,arch,0.06488037109375,5056,atives,0.06439208984375,18212,стру,0.0628662109375,29246,сра,0.06256103515625,4872,egr,0.0621337890625
302030,5475,iles,0.06793212890625,28752,atia,0.06610107421875,5056,atives,0.06298828125,22148,Boys,0.06231689453125,6544,oles,0.0621337890625
387098,28752,atia,0.06512451171875,30262, ,0.06207275390625,273,an,0.061553955078125,17464,oslav,0.060638427734375,10552,heel,0.06048583984375
287667,8793,Bras,0.073486328125,28065,în,0.0711669921875,27714,Durant,0.068359375,30521,グ,0.0672607421875,1220,line,0.06683349609375
384527,26968,roe,0.077880859375,3660,ae,0.069091796875,4330,TE,0.0653076171875,12884,Econom,0.064697265625,20613,voet,0.06365966796875
476810,273,an,0.07440185546875,1263,ова,0.0714111328125,27714,Durant,0.07012939453125,26968,roe,0.070068359375,6272,env,0.067626953125
565877,17889,rôle,0.07470703125,6544,oles,0.06915283203125,85,R,0.06915283203125,17236,Veg,0.06866455078125,26968,roe,0.0684814453125
482319,21337,cules,0.07183837890625,7966,стро,0.06500244140625,30521,グ,0.0634765625,12884,Econom,0.0625,15283,exceptions,0.06243896484375
342367,9330,Task,0.07476806640625,15176,BR,0.070556640625,168,�,0.07000732421875,1182,br,0.0692138671875,391,ist,0.06884765625
77396,16171,Debug,0.0770263671875,1263,ова,0.06689453125,1064,ér,0.06597900390625,193,�,0.06396484375,4330,TE,0.063232421875
427655,12533,pton,0.071044921875,30081, ,0.06976318359375,172,�,0.06878662109375,17408,гом,0.06732177734375,29921,н,0.06597900390625
157767,344,se,0.06298828125,24159,fiction,0.062469482421875,24195,sein,0.062164306640625,21042,lês,0.061737060546875,13610,том,0.0611572265625
455937,17572,wort,0.06805419921875,22967,koz,0.064453125,24255,jdk,0.061767578125,6544,oles,0.0615234375,12313,bad,0.06085205078125
457078,16171,Debug,0.0809326171875,30034,ß,0.0703125,10100,esi,0.06610107421875,1567,ems,0.0625,17889,rôle,0.06195068359375
16958,26464,endi,0.0709228515625,20613,voet,0.06829833984375,1590,emb,0.066650390625,27686,curv,0.0648193359375,21022,trunc,0.064697265625
580410,5475,iles,0.06884765625,16171,Debug,0.06585693359375,22968,alphabet,0.06195068359375,17572,wort,0.061920166015625,30081, ,0.061492919921875
632,13430,Chile,0.0673828125,3660,ae,0.06591796875,21710,Ri,0.06561279296875,18015,ardi,0.0648193359375,21022,trunc,0.06268310546875
58111,2284,cert,0.06890869140625,10343,Information,0.068603515625,5332,German,0.06805419921875,26688,dtype,0.065673828125,29955,7,0.0645751953125
182162,16171,Debug,0.06732177734375,29872,e,0.06329345703125,5475,iles,0.06256103515625,13548,Latin,0.06195068359375,202,�,0.060943603515625
128148,1188,log,0.073486328125,22968,alphabet,0.07232666015625,16171,Debug,0.07037353515625,17236,Veg,0.06732177734375,26688,dtype,0.06640625
340175,22968,alphabet,0.07110595703125,26688,dtype,0.0706787109375,22642,Canal,0.06976318359375,6544,oles,0.069091796875,32027,,0.068359375
199771,641,ри,0.07562255859375,31376,求,0.07305908203125,30380,்,0.06671142578125,649,put,0.06610107421875,18523,bom,0.06536865234375
471893,16171,Debug,0.068603515625,5475,iles,0.06561279296875,1279,arch,0.06512451171875,17572,wort,0.06396484375,26330,xp,0.0621337890625
106389,1188,log,0.06829833984375,5332,German,0.06646728515625,26968,roe,0.0662841796875,29929,9,0.06396484375,25989,bg,0.0638427734375
139684,30081, ,0.06939697265625,16171,Debug,0.0675048828125,6544,oles,0.06439208984375,26968,roe,0.06378173828125,29296,agua,0.06201171875
570456,11148,ll,0.070556640625,30319,子,0.06890869140625,17416,phabet,0.06451416015625,5408,England,0.06268310546875,26330,xp,0.0623779296875
385719,273,an,0.0648193359375,26968,roe,0.06414794921875,24351,немец,0.06298828125,11987,rz,0.061553955078125,29899,-,0.06072998046875
200252,572,pl,0.07568359375,26688,dtype,0.07330322265625,4330,TE,0.0679931640625,15623,anu,0.0654296875,2835,нов,0.0653076171875
494913,16171,Debug,0.0782470703125,6544,oles,0.06463623046875,1263,ова,0.0635986328125,22968,alphabet,0.06195068359375,13610,том,0.06158447265625
479248,168,�,0.06329345703125,193,�,0.06292724609375,16171,Debug,0.0625,18212,стру,0.062225341796875,843,ло,0.0609130859375
297353,14203,borg,0.07501220703125,26330,xp,0.0718994140625,30034,ß,0.07135009765625,6759,iente,0.06451416015625,20138,iras,0.0640869140625
154431,26968,roe,0.07269287109375,17889,rôle,0.06390380859375,1188,log,0.060028076171875,31810,复,0.0599365234375,17572,wort,0.059783935546875
400082,11354,Kore,0.0692138671875,17572,wort,0.0679931640625,26968,roe,0.06732177734375,16171,Debug,0.0670166015625,1263,ова,0.0655517578125
104666,6544,oles,0.070556640625,11561,codes,0.06988525390625,13706,Wales,0.06817626953125,3130,ilon,0.0677490234375,22642,Canal,0.06756591796875
63602,5475,iles,0.0692138671875,13449,flags,0.06475830078125,28752,atia,0.06365966796875,6544,oles,0.06365966796875,21710,Ri,0.06298828125
379441,16171,Debug,0.074462890625,22968,alphabet,0.07086181640625,26688,dtype,0.07049560546875,6544,oles,0.0650634765625,20694,dah,0.06402587890625
543047,16171,Debug,0.07464599609375,21610,bulk,0.06414794921875,21682,hurt,0.0634765625,16439,pipeline,0.06317138671875,19891,/_,0.0625
386912,2682,át,0.07391357421875,649,put,0.07122802734375,2310,dem,0.06549072265625,7459,lide,0.063720703125,168,�,0.0635986328125
283785,5475,iles,0.07379150390625,1279,arch,0.0728759765625,391,ist,0.0648193359375,5385,riter,0.0643310546875,9959,Local,0.06231689453125
71226,14316,ourt,0.07470703125,85,R,0.0670166015625,4330,TE,0.06683349609375,3660,ae,0.066650390625,8519,IS,0.0662841796875
415741,17889,rôle,0.0638427734375,1188,log,0.06378173828125,22238,Laravel,0.063720703125,3660,ae,0.0628662109375,16171,Debug,0.061614990234375
509260,6544,oles,0.06640625,17572,wort,0.06622314453125,16171,Debug,0.06536865234375,5475,iles,0.06121826171875,85,R,0.06103515625
413247,13449,flags,0.06707763671875,6544,oles,0.06500244140625,29899,-,0.06451416015625,30058,î,0.06146240234375,21710,Ri,0.06146240234375
287649,273,an,0.0731201171875,29987,&,0.07305908203125,21103,extens,0.07244873046875,32022,,0.07122802734375,32019,,0.07122802734375
26564,21710,Ri,0.0665283203125,17236,Veg,0.06390380859375,5056,atives,0.059600830078125,21110,lingu,0.059234619140625,339,qu,0.05914306640625
553664,6544,oles,0.08831787109375,27763,яз,0.0682373046875,30495,定,0.06536865234375,25498,Js,0.06512451171875,31033,吉,0.0650634765625
400161,31376,求,0.06658935546875,2,</s>,0.06451416015625,391,ist,0.06243896484375,13610,том,0.061553955078125,11445,sun,0.06109619140625
123633,16171,Debug,0.07965087890625,193,�,0.0794677734375,27984,нев,0.073486328125,29882,h,0.07269287109375,26797,fict,0.07061767578125
231831,273,an,0.0731201171875,14873,atar,0.07177734375,183,�,0.06817626953125,649,put,0.06805419921875,5056,atives,0.067626953125
376264,22642,Canal,0.0703125,29080,avan,0.0660400390625,19891,/_,0.06561279296875,273,an,0.0628662109375,1311,self,0.06207275390625
419601,26968,roe,0.06500244140625,21151,Klein,0.06439208984375,12567,excell,0.06268310546875,28237,Berl,0.0618896484375,12884,Econom,0.0615234375
416451,27202,vee,0.07000732421875,26330,xp,0.0621337890625,28697,Flag,0.061370849609375,23739,Verl,0.059967041015625,2839,soci,0.058837890625
458255,26968,roe,0.0828857421875,30058,î,0.0721435546875,28752,atia,0.07183837890625,10198,roc,0.07049560546875,31690,⅓,0.07037353515625
60899,30445,া,0.075927734375,19259,Nat,0.07244873046875,4858,aden,0.06890869140625,10015,Ken,0.06854248046875,19930,anon,0.06805419921875
109313,193,�,0.07049560546875,30034,ß,0.06805419921875,1223,ass,0.06695556640625,344,se,0.0654296875,29929,9,0.06451416015625
568710,16171,Debug,0.0697021484375,30081, ,0.06866455078125,17572,wort,0.06805419921875,193,�,0.066650390625,32027,,0.06610107421875
121586,193,�,0.0673828125,17889,rôle,0.062225341796875,134,�,0.06170654296875,1188,log,0.061248779296875,24032,Gut,0.058349609375
466125,10982,fest,0.06964111328125,6544,oles,0.0694580078125,7508,tx,0.06768798828125,20342,ardon,0.0675048828125,30058,î,0.065185546875
529148,28752,atia,0.06927490234375,14116,hus,0.06768798828125,27202,vee,0.064453125,22967,koz,0.063720703125,24351,немец,0.0633544921875
375278,5475,iles,0.07415771484375,19740,*{,0.07073974609375,16171,Debug,0.06683349609375,6544,oles,0.06640625,9510,ikz,0.065673828125
124659,30910,发,0.06719970703125,16171,Debug,0.0667724609375,29929,9,0.06658935546875,2310,dem,0.06640625,20178,тому,0.06494140625
213086,17572,wort,0.0789794921875,641,ри,0.0684814453125,24195,sein,0.0682373046875,193,�,0.068115234375,344,se,0.06488037109375
367386,22968,alphabet,0.07489013671875,16171,Debug,0.06787109375,17416,phabet,0.06695556640625,28703,Gött,0.065185546875,4959,events,0.06353759765625
529568,20178,тому,0.0714111328125,31376,求,0.0714111328125,4959,events,0.06878662109375,21663,тури,0.060150146484375,22968,alphabet,0.06005859375
245026,193,�,0.07330322265625,4703,context,0.0716552734375,9743,thur,0.071044921875,29882,h,0.06976318359375,2310,dem,0.06903076171875
251140,26538,adic,0.075927734375,25729,сну,0.0657958984375,4897,UP,0.0648193359375,11960,anton,0.06439208984375,8678,atom,0.06439208984375
144798,6544,oles,0.0677490234375,5475,iles,0.0672607421875,17236,Veg,0.064208984375,23087,lava,0.064208984375,4858,aden,0.06402587890625
370478,1144,ins,0.06756591796875,22642,Canal,0.066650390625,22934,ственно,0.06622314453125,5475,iles,0.063232421875,31337,仁,0.06243896484375
115870,17572,wort,0.0679931640625,12567,excell,0.06671142578125,20342,ardon,0.06561279296875,19112,rien,0.06500244140625,26330,xp,0.06488037109375
255165,29246,сра,0.06640625,24123,Lü,0.0650634765625,1607,ife,0.06390380859375,21071,iah,0.06195068359375,20144,uru,0.060638427734375
325483,27202,vee,0.07293701171875,19175,fert,0.06573486328125,20342,ardon,0.0653076171875,18977,nete,0.06463623046875,18427,область,0.06402587890625
39477,7009,clus,0.06610107421875,6544,oles,0.0635986328125,20178,тому,0.06304931640625,30495,定,0.06292724609375,25151,enson,0.06256103515625
286182,24130,domin,0.07208251953125,16171,Debug,0.07012939453125,85,R,0.06964111328125,15557,Londres,0.068115234375,26330,xp,0.06512451171875
242934,16171,Debug,0.0721435546875,572,pl,0.064697265625,1263,ова,0.06439208984375,1188,log,0.06378173828125,5332,German,0.06341552734375
